timestamp,amount,log_listener,fight_id,source_pilot,source_ship_type,source_ship_class,source_ship_tech,source_hull_rarity,source_alliance,source_corp,source_kind,target_pilot,target_ship_type,target_ship_class,target_ship_tech,target_hull_rarity,target_alliance,target_corp,target_kind,module,module_tech_level,module_meta_level,module_meta_group,result,Log_file_original_line,Log_file_line_number,log_file
2026.01.15 23:51:33,27,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:51:33 ] (combat) 27 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Large Remote Shield Booster II,3795,20260115_201152_1350587670.txt
2026.01.15 23:51:33,0,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:51:33 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Pithum A-Type Medium Remote Shield Booster,3796,20260115_201152_1350587670.txt
2026.01.15 23:51:33,0,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:51:33 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Large Remote Shield Booster II,3797,20260115_201152_1350587670.txt
2026.01.15 23:51:39,0,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:51:39 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Large Remote Shield Booster II,3807,20260115_201152_1350587670.txt
2026.01.15 23:51:39,0,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:51:39 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Pithum A-Type Medium Remote Shield Booster,3808,20260115_201152_1350587670.txt
2026.01.15 23:51:39,0,Owndaworld,fight_002_15jan2026_23-38_TO_15jan2026_23-56,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:51:39 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [0wnda] - - Large Remote Shield Booster II,3809,20260115_201152_1350587670.txt
2026.01.15 23:38:59,680,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:38:59 ] (combat) 680 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,65,20260115_202340_94865292.txt
2026.01.15 23:38:59,85,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:38:59 ] (combat) 85 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,66,20260115_202340_94865292.txt
2026.01.15 23:38:59,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:38:59 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,67,20260115_202340_94865292.txt
2026.01.15 23:38:59,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:38:59 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,68,20260115_202340_94865292.txt
2026.01.15 23:39:08,465,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:39:08 ] (combat) 465 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,88,20260115_202340_94865292.txt
2026.01.15 23:39:08,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:39:08 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,89,20260115_202340_94865292.txt
2026.01.15 23:39:08,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:39:08 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,90,20260115_202340_94865292.txt
2026.01.15 23:39:08,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:39:08 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,91,20260115_202340_94865292.txt
2026.01.15 23:39:15,296,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:39:15 ] (combat) 296 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,106,20260115_202340_94865292.txt
2026.01.15 23:39:15,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:39:15 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,107,20260115_202340_94865292.txt
2026.01.15 23:39:15,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Large Remote Shield Booster II,,,,,[ 2026.01.15 23:39:15 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Large Remote Shield Booster II,108,20260115_202340_94865292.txt
2026.01.15 23:39:15,0,0wnda,fight_002_15jan2026_23-38_TO_15jan2026_23-56,Owndaworld,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,0wnda,Basilisk,Logistics,T2,Tech II,ECHO.,INOU,player,- Pithum A-Type Medium Remote Shield Booster,,,,,[ 2026.01.15 23:39:15 ] (combat) 0 remote shield boosted by Basilisk [ECHO.] [INOU] [Owndaworld] - - Pithum A-Type Medium Remote Shield Booster,109,20260115_202340_94865292.txt
