timestamp,channel,log_listener,text,Log_file_original_line,Log_file_line_number,log_file
2026.01.15 23:39:05,notify,Owndaworld,Target lock unsuccessful.,[ 2026.01.15 23:39:05 ] (notify) Target lock unsuccessful.,2917,20260115_201152_1350587670.txt
2026.01.15 23:39:42,notify,Owndaworld,Regrouping to Ownda,[ 2026.01.15 23:39:42 ] (notify) Regrouping to Ownda,2956,20260115_201152_1350587670.txt
2026.01.15 23:41:42,notify,Owndaworld,"Pithum A-Type Medium Remote Shield Booster requires 38,2 units of charge. The capacitor has only 30,1 units.","[ 2026.01.15 23:41:42 ] (notify) Pithum A-Type Medium Remote Shield Booster requires 38,2 units of charge. The capacitor has only 30,1 units.",3117,20260115_201152_1350587670.txt
2026.01.15 23:42:09,hint,Owndaworld,Pithum A-Type Medium Remote Shield Booster is already active,[ 2026.01.15 23:42:09 ] (hint) Pithum A-Type Medium Remote Shield Booster is already active,3139,20260115_201152_1350587670.txt
2026.01.15 23:45:31,notify,Owndaworld,Regrouping to Ownda,[ 2026.01.15 23:45:31 ] (notify) Regrouping to Ownda,3438,20260115_201152_1350587670.txt
2026.01.15 23:45:53,notify,Owndaworld,You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:45:53 ] (notify) You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,3456,20260115_201152_1350587670.txt
2026.01.15 23:45:53,notify,Owndaworld,You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:45:53 ] (notify) You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,3457,20260115_201152_1350587670.txt
2026.01.15 23:45:53,notify,Owndaworld,You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:45:53 ] (notify) You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,3458,20260115_201152_1350587670.txt
2026.01.15 23:45:53,notify,Owndaworld,You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:45:53 ] (notify) You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,3459,20260115_201152_1350587670.txt
2026.01.15 23:45:53,notify,Owndaworld,You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,[ 2026.01.15 23:45:53 ] (notify) You have lost your target lock on [I] AAA. All modules being used on their vessel will be deactivated.,3460,20260115_201152_1350587670.txt
2026.01.15 23:45:58,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:45:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3463,20260115_201152_1350587670.txt
2026.01.15 23:45:58,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:45:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3464,20260115_201152_1350587670.txt
2026.01.15 23:45:58,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:45:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3465,20260115_201152_1350587670.txt
2026.01.15 23:45:58,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:45:58 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3466,20260115_201152_1350587670.txt
2026.01.15 23:46:00,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:00 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3467,20260115_201152_1350587670.txt
2026.01.15 23:46:00,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:00 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3468,20260115_201152_1350587670.txt
2026.01.15 23:46:03,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:03 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3469,20260115_201152_1350587670.txt
2026.01.15 23:46:04,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:04 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3470,20260115_201152_1350587670.txt
2026.01.15 23:46:10,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:10 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3471,20260115_201152_1350587670.txt
2026.01.15 23:46:10,notify,Owndaworld,"You are already managing 0 targets, as many as your ship's electronics are capable of.","[ 2026.01.15 23:46:10 ] (notify) You are already managing 0 targets, as many as your ship's electronics are capable of.",3472,20260115_201152_1350587670.txt
